Record_ID,Employee_ID,Month,Department,Compliance_Area,Requirement,Legal_Reference,Actual,Status,Risk_Level,Owner,Action_Due_Date,Closure_Status,Source_URL
COMP-EMP0077-05,EMP0077,2026-06-01,Supply Chain,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0077-06,EMP0077,2026-06-01,Supply Chain,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0077-07,EMP0077,2026-06-01,Supply Chain,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0077-08,EMP0077,2026-06-01,Supply Chain,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Not Required/Below Threshold,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0077-09,EMP0077,2026-06-01,Supply Chain,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0078-01,EMP0078,2026-06-01,Finance & Accounts,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0078-02,EMP0078,2026-06-01,Finance & Accounts,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0078-03,EMP0078,2026-06-01,Finance & Accounts,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0078-04,EMP0078,2026-06-01,Finance & Accounts,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0078-05,EMP0078,2026-06-01,Finance & Accounts,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0078-06,EMP0078,2026-06-01,Finance & Accounts,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0078-07,EMP0078,2026-06-01,Finance & Accounts,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0078-08,EMP0078,2026-06-01,Finance & Accounts,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Available,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0078-09,EMP0078,2026-06-01,Finance & Accounts,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0079-01,EMP0079,2026-06-01,Maintenance,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0079-02,EMP0079,2026-06-01,Maintenance,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0079-03,EMP0079,2026-06-01,Maintenance,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0079-04,EMP0079,2026-06-01,Maintenance,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0079-05,EMP0079,2026-06-01,Maintenance,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0079-06,EMP0079,2026-06-01,Maintenance,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,No,Non-Compliant,High,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0079-07,EMP0079,2026-06-01,Maintenance,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0079-08,EMP0079,2026-06-01,Maintenance,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Not Required/Below Threshold,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0079-09,EMP0079,2026-06-01,Maintenance,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Exception,Non-Compliant,Medium,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0080-01,EMP0080,2026-06-01,Supply Chain,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0080-02,EMP0080,2026-06-01,Supply Chain,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0080-03,EMP0080,2026-06-01,Supply Chain,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0080-04,EMP0080,2026-06-01,Supply Chain,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0080-05,EMP0080,2026-06-01,Supply Chain,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0080-06,EMP0080,2026-06-01,Supply Chain,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0080-07,EMP0080,2026-06-01,Supply Chain,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0080-08,EMP0080,2026-06-01,Supply Chain,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Available,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0080-09,EMP0080,2026-06-01,Supply Chain,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0081-01,EMP0081,2026-06-01,Finance & Accounts,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0081-02,EMP0081,2026-06-01,Finance & Accounts,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0081-03,EMP0081,2026-06-01,Finance & Accounts,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0081-04,EMP0081,2026-06-01,Finance & Accounts,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0081-05,EMP0081,2026-06-01,Finance & Accounts,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,No,Non-Compliant,High,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0081-06,EMP0081,2026-06-01,Finance & Accounts,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,No,Non-Compliant,High,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0081-07,EMP0081,2026-06-01,Finance & Accounts,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0081-08,EMP0081,2026-06-01,Finance & Accounts,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Not Required/Below Threshold,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0081-09,EMP0081,2026-06-01,Finance & Accounts,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Exception,Non-Compliant,Medium,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0082-01,EMP0082,2026-06-01,Sales & Marketing,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0082-02,EMP0082,2026-06-01,Sales & Marketing,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0082-03,EMP0082,2026-06-01,Sales & Marketing,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0082-04,EMP0082,2026-06-01,Sales & Marketing,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0082-05,EMP0082,2026-06-01,Sales & Marketing,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0082-06,EMP0082,2026-06-01,Sales & Marketing,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0082-07,EMP0082,2026-06-01,Sales & Marketing,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0082-08,EMP0082,2026-06-01,Sales & Marketing,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Available,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0082-09,EMP0082,2026-06-01,Sales & Marketing,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0083-01,EMP0083,2026-06-01,Information Technology,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0083-02,EMP0083,2026-06-01,Information Technology,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0083-03,EMP0083,2026-06-01,Information Technology,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0083-04,EMP0083,2026-06-01,Information Technology,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0083-05,EMP0083,2026-06-01,Information Technology,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0083-06,EMP0083,2026-06-01,Information Technology,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0083-07,EMP0083,2026-06-01,Information Technology,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0083-08,EMP0083,2026-06-01,Information Technology,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Available,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0083-09,EMP0083,2026-06-01,Information Technology,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Exception,Non-Compliant,Medium,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0084-01,EMP0084,2026-06-01,Human Resources,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0084-02,EMP0084,2026-06-01,Human Resources,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0084-03,EMP0084,2026-06-01,Human Resources,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0084-04,EMP0084,2026-06-01,Human Resources,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0084-05,EMP0084,2026-06-01,Human Resources,Overtime Rate,Overtime is paid at the legally required double-rate basis,Bangladesh Labour Act s.108,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0084-06,EMP0084,2026-06-01,Human Resources,Working Hours,"Daily/weekly limits, rest break and weekly holiday controls",Bangladesh Labour Act ss.100-103,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0084-07,EMP0084,2026-06-01,Human Resources,Leave Records,"Casual, sick, earned and festival leave records maintained",Bangladesh Labour Act ss.115-118,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0084-08,EMP0084,2026-06-01,Human Resources,Payroll TDS Evidence,Salary withholding reviewed and evidence retained,Income Tax Act 2023 / WHT Rules 2026,Available,Compliant,Low,HR & Compliance,,Closed,https://nbr.gov.bd/regulations/rules/income-tax-rules/eng
COMP-EMP0084-09,EMP0084,2026-06-01,Human Resources,Benefit Enrollment,Eligible employee benefits are recorded and administered,Labour Act/Rules and company policy,Compliant,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0085-01,EMP0085,2026-06-01,Supply Chain,Appointment Letter,Appointment letter issued and retained,Bangladesh Labour Act s.5 / Rules,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0085-02,EMP0085,2026-06-01,Supply Chain,Photo ID Card,Photo identity card issued,Bangladesh Labour Act s.5,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0085-03,EMP0085,2026-06-01,Supply Chain,Wage Payment Deadline,Wages paid within seven working days after wage period,Bangladesh Labour Act s.123,No,Non-Compliant,High,HR & Compliance,2026-07-31,Open,https://bdlaws.minlaw.gov.bd/act-print-952.html
COMP-EMP0085-04,EMP0085,2026-06-01,Supply Chain,Configured Wage Floor,Pay meets current sector/grade wage gazette configured by the user,Bangladesh Labour Act ss.138-140,Yes,Compliant,Low,HR & Compliance,,Closed,https://bdlaws.minlaw.gov.bd/act-print-952.html
